window_index,window_label,capacity,q,query,direction,restriction,status,endpoint_rational,ordered_tie_subset_count,restricted_tie_subset_count,shared_attaining_subset_count,ordered_only_attaining_subset_count,same_buffer_subset_witnessed,ordered_witness_sha256,restricted_witness_sha256
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,403987557c178aec34959b7a4b3169810ad15c9d1ed971c99dfe97da590dda80,54e6207a782d763bc4718c51546bbea2e3392b8c3b2d7c6e02777149ec75a593
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,9cab097221a4b062af25a46ab296495fbc7d898208a06f12a40d133d20bfab2c,9a6a113ea485d1f7ee2383e96b417e79665cc1d73116fc4808fbdb8d3f1c2bfc
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,f35d67bada4365524584716accbf47999fb3d0d211508b9b977fd7f691d05ead,ba4fa59d05442ae04620de04b73585624c6c2a14aa8dfaead4e7527fc8ef12e7
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,9cab097221a4b062af25a46ab296495fbc7d898208a06f12a40d133d20bfab2c,9a6a113ea485d1f7ee2383e96b417e79665cc1d73116fc4808fbdb8d3f1c2bfc
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,403987557c178aec34959b7a4b3169810ad15c9d1ed971c99dfe97da590dda80,26afd3c2a3d3800089b9039bd396ca26864f162825a5e6b24114cb7c007c891f
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,9cab097221a4b062af25a46ab296495fbc7d898208a06f12a40d133d20bfab2c,44549f3f8a6fe6d29b0cd74106a89bc9ddcbef5cc72572eec0741e68451064e1
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,f35d67bada4365524584716accbf47999fb3d0d211508b9b977fd7f691d05ead,811ad5ce0291c1b51fb44f95cae83f94ee90c9079ae751d4410029a97942087e
7,apr_weekday_pm_n8,3,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,9cab097221a4b062af25a46ab296495fbc7d898208a06f12a40d133d20bfab2c,44549f3f8a6fe6d29b0cd74106a89bc9ddcbef5cc72572eec0741e68451064e1
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,915f24a897ff8d0db66faf6d8ff539b105ea3ba4035386e0e01f1bba05afcf45,2e8bdb5425c844fd507290dc7aff4a6d7f6b5044d7b3b9cd491ab7a695d3b635
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,0388665100c82367571a18255675c356fc478e21ef0cae2ba3ca7b760ebe09a8,9dfbc92be36d5ec7367bf1edb682dd5232f06fe8634f2cab8b89222a31bb293f
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,b3efb573793d343089dbb84d08bc58af566dc650a5661dc138fc8a6d012b379f,73197246ee77004fe23ad587dc0c4211aefae6650fd7d1ea206416a2d2c66428
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,ce6638fd87bc7c998ac9ed51029551f86967432394e309b3cf785de034d13e76,3bc65c456d1055b850727e8282802c73a629e5905fd7e1fa19747325d7ed065d
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,915f24a897ff8d0db66faf6d8ff539b105ea3ba4035386e0e01f1bba05afcf45,cb296b6c85b4b3f4069a6cdbcc0d9e3034a4a69d2faab1f5819dc0802d34b210
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,0388665100c82367571a18255675c356fc478e21ef0cae2ba3ca7b760ebe09a8,b8f1e0f54d38dd592221273ece5d0545f67bd69f2a28da7551e101c33fe2d208
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,b3efb573793d343089dbb84d08bc58af566dc650a5661dc138fc8a6d012b379f,3e55bd6f8e988e93fb6147d9f94cfe94a8502eb16daa082b0903c5ae74d1fd5b
7,apr_weekday_pm_n8,3,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,ce6638fd87bc7c998ac9ed51029551f86967432394e309b3cf785de034d13e76,0b7a18ed990e191a864668624cd0ea45c52d8b2e52abc91aca12468f1aac17e3
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,e77bda7adcd0e9d6010c99a1e588e4af12ea29e65fa2e003c8086a33b40b4d01,04f9f9a15ec17b1c8afad8a4c6baeb15aa79fc33629741f68664774e651f4738
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,c69a29af325f1005f2e7fb3ac4e285334c37fb6a9aca85b64fbd6191824040c0,1f0d5d67ae417e32328e43018db9f9a40677a5f0714ba04eda89c1ae7d6b2812
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,00ba559dedf87e28d3270b85648c2a3c1bd01f9f296e49900b41f510aff5bc93,a9b3ab01890c54e8c862f862a64e5075619d082ba8cf3a093c8736e2ae63538a
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,c69a29af325f1005f2e7fb3ac4e285334c37fb6a9aca85b64fbd6191824040c0,1f0d5d67ae417e32328e43018db9f9a40677a5f0714ba04eda89c1ae7d6b2812
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,e77bda7adcd0e9d6010c99a1e588e4af12ea29e65fa2e003c8086a33b40b4d01,19679be4b29c3acf3da94cdb0b9a2bfc365d999a5dfeb70c7f37ed09514fbb00
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,c69a29af325f1005f2e7fb3ac4e285334c37fb6a9aca85b64fbd6191824040c0,ac0f0ee8a3e122a962a3e66af040c2889ddf966b92b5e8528370e4f18529ba34
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,00ba559dedf87e28d3270b85648c2a3c1bd01f9f296e49900b41f510aff5bc93,72f190487950ff8124d40de0e098018dc4a5d3567ed8ed87841bd0e6193e5f5b
7,apr_weekday_pm_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,c69a29af325f1005f2e7fb3ac4e285334c37fb6a9aca85b64fbd6191824040c0,ac0f0ee8a3e122a962a3e66af040c2889ddf966b92b5e8528370e4f18529ba34
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,49bcd81c6d2b23b4f603fd82903f345d90fb337065d80b24865f5a6df7e3ced7,79fd14789c08291b73669ccc1d09e0202c6ad809ecb4bb942f87865288297eab
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,e5c0ff6ffaa4505a6864519d67cb3436a3f99fba805675698fd1ba36f2ab7044,309bb6951913f25ec2b2b99bbc6c03aee010632c70c2e6086a2d0b365b5bac62
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,ae081dbd4ad5d65f0421e00f87f9438da0aa4ee41bda1fff1c8ff6cdc9d3d05a,c4193f6be9956ae60737b89c7318fbcd5f2a90c91e16bb693d931d172d3bff69
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,bb82498c7177b2d59e89065a9839d6f246aadc0ceaa96fea5dba4058229fb0b9,8be9a4fd51c9822fc1479cc1f84c48e79a1d0743c72a114ebf4c5962c1a13e44
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,49bcd81c6d2b23b4f603fd82903f345d90fb337065d80b24865f5a6df7e3ced7,74cb078934b500b085b49924b305e8967e40bd3b5a67182df3b35896b98832d2
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,e5c0ff6ffaa4505a6864519d67cb3436a3f99fba805675698fd1ba36f2ab7044,42b25003a33a7247b8b5956a348c07a0f86392bbf724c4cf9d8f17e5d7eef439
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,ae081dbd4ad5d65f0421e00f87f9438da0aa4ee41bda1fff1c8ff6cdc9d3d05a,7ad3d876364c02527c685dae400d1bd082d85320d2178ed5ca49ea675cb7202b
7,apr_weekday_pm_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,bb82498c7177b2d59e89065a9839d6f246aadc0ceaa96fea5dba4058229fb0b9,7388fdfc3ade9b5bd9bb66636de6b539a0f972bc017a8336f6252dde3733a490
